Hip Angle,Thigh Acc X,Thigh Acc Y,Thigh Acc Z,Thigh Gyro X,Thigh Gyro Y,Thigh Gyro Z,Trunk Acc X,Trunk Acc Y,Trunk Acc Z,Trunk Gyro X,Trunk Gyro Y,Trunk Gyro Z,Gait Percent,Speed
16.612344,-0.0733,-1.13792,-0.14777,0.58691,0.77637,-1.37866,-0.12566,-0.03142,0.08843,-0.9475100000000001,-0.27148,0.01807,26.53,0.3
17.183668,-0.04189,-0.99946,-0.05119,-0.05811,0.011470000000000001,-0.9431200000000001,-0.10588,-0.00349,0.0861,-1.0188,-0.13647,-0.03735,27.04,0.3
17.711044,0.0058200000000000005,-0.93663,-0.04305,-0.22583000000000003,0.06543,-1.0376,-0.10588,-0.026760000000000003,0.10239,-1.03955,-0.09595,0.16772,27.55,0.3
18.172498,0.053520000000000005,-0.84704,-0.026760000000000003,0.06688999999999999,-0.06543,-0.9939,-0.10239,-0.01745,0.06748,-1.07446,-0.08691,-0.00049,28.06,0.3
18.611978,0.045380000000000004,-0.80399,0.07912000000000001,-0.13843,-0.09912,-0.94409,-0.09425,-0.03374,0.07097,-1.02148,-0.12817,0.06713999999999999,28.57,0.3
19.00751,0.03142,-0.75512,-0.00233,0.11719,0.17505,-1.0752,-0.06981,-0.015130000000000001,0.053520000000000005,-1.01611,-0.12549000000000002,0.053470000000000004,29.08,0.3
19.359094,0.02792,-0.67019,0.029089999999999998,0.07372999999999999,0.13892000000000002,-1.00073,-0.052360000000000004,-0.01047,0.06167,-1.02954,-0.11523,0.03442,29.59,0.3
19.688704,-0.00465,-0.62248,0.045380000000000004,0.010740000000000001,0.33643,-1.07886,-0.057010000000000005,-0.01629,0.07447000000000001,-0.9834,-0.14355,0.08179,30.1,0.3
19.974366,0.0128,-0.6155,-0.0128,-0.146,0.2168,-1.0803200000000002,-0.04654,-0.0058200000000000005,0.06981,-1.02417,-0.10937999999999999,0.11108,30.61,0.3
20.238054,-0.00233,-0.5294,0.00465,0.0752,0.10522000000000001,-1.08838,-0.045380000000000004,-0.008140000000000001,0.07562999999999999,-0.9880399999999999,-0.14868,0.11548,31.12,0.3
20.501742,0.0058200000000000005,-0.50497,-0.05585,-0.07812999999999999,0.06274,-1.0835,-0.04654,-0.022109999999999998,0.08494,-1.01245,-0.16430999999999998,0.12793,31.63,0.3
20.787404000000002,-0.009309999999999999,-0.41072,-0.12217,-0.20581,0.06787,-0.9492200000000001,-0.02443,-0.03723,0.058179999999999996,-1.0363799999999999,-0.12988,0.08569,32.14,0.3
20.787404000000002,-0.009309999999999999,-0.41072,-0.12217,-0.20581,0.06787,-0.9492200000000001,-0.02443,-0.03723,0.058179999999999996,-1.0363799999999999,-0.12988,0.08569,32.65,0.3
21.358728,-0.23851999999999998,-0.44097,-0.44678999999999996,-0.14917,0.28833000000000003,-1.15234,0.008140000000000001,-0.053520000000000005,0.058179999999999996,-1.07446,-0.09863,0.09302,33.16,0.3
21.358728,-0.23851999999999998,-0.44097,-0.44678999999999996,-0.14917,0.28833000000000003,-1.15234,0.008140000000000001,-0.053520000000000005,0.058179999999999996,-1.07446,-0.09863,0.09302,33.67,0.3
21.842156,0.00465,-0.32113,0.2106,-0.15869,0.24975999999999998,-0.9729,0.00698,-0.05119,0.10239,-1.02344,-0.12329000000000001,0.06494,34.18,0.3
22.061896,-0.1373,-0.3188,-0.03025,-0.19116,0.13379000000000002,-0.96362,0.015130000000000001,-0.05585,0.09075,-0.9899899999999999,-0.10254,0.11792000000000001,34.69,0.3
22.237688000000002,-0.1117,-0.2839,-0.03374,-0.14209000000000002,0.12646,-1.0200200000000001,0.011640000000000001,-0.06283,0.0989,-1.021,-0.10693,0.11327999999999999,35.2,0.3
22.369532,-0.11519000000000001,-0.24899000000000002,-0.057010000000000005,-0.08617999999999999,0.07275,-0.9919399999999999,0.018619999999999998,-0.052360000000000004,0.09774,-1.03296,-0.12622,0.10767,35.71,0.3
22.501376,-0.09075,-0.2327,-0.06167,-0.23267,0.058589999999999996,-0.9653299999999999,0.01047,-0.06632,0.11285999999999999,-1.01831,-0.11865,0.14014000000000001,36.22,0.3
22.501376,-0.09075,-0.2327,-0.06167,-0.23267,0.058589999999999996,-0.9653299999999999,0.01047,-0.06632,0.11285999999999999,-1.01831,-0.11865,0.14014000000000001,36.73,0.3
22.787038,-0.04887,-0.18849000000000002,-0.0989,-0.20874,0.012209999999999999,-0.9008799999999999,0.0128,-0.05585,0.09541000000000001,-1.0224600000000001,-0.11742999999999999,0.11084000000000001,37.24,0.3
22.940856,-0.05003,-0.21176,-0.17569,-0.35425,0.10278,-0.91528,0.01396,-0.0605,0.08027999999999999,-1.0178200000000002,-0.12744,0.1123,37.76,0.3
23.094673999999998,-0.02792,-0.20711,-0.1373,-0.43018,0.040530000000000004,-0.8952600000000001,0.00116,-0.058179999999999996,0.08261,-1.00073,-0.14135999999999999,0.09546,38.27,0.3
23.248492000000002,0.02792,-0.20013,0.02443,-0.27637,0.14893,-0.9611799999999999,-0.00698,-0.05119,0.09541000000000001,-1.01221,-0.13672,0.10889000000000001,38.78,0.3
23.336388,0.058179999999999996,-0.21176,0.019780000000000002,-0.38452,0.17798,-1.01147,-0.00116,-0.04189,0.08027999999999999,-0.99316,-0.13135,0.10034,39.29,0.3
23.446258,0.0605,-0.16172999999999998,0.011640000000000001,-0.33154,0.08642999999999999,-0.95435,-0.00116,-0.04189,0.08145,-0.99854,-0.13037,0.09253,39.8,0.3
